"";"sofifa_id";"short_name";"overall";"potential";"age";"height_cm";"weight_kg";"club_name";"league_name";"club_contract_valid_until";"preferred_foot";"pace";"shooting";"passing";"dribbling";"defending";"physic";"formation";"player_tags";"value_eur"
"4778";253670;"G. Bora";53;62;22;184;72;"Odisha FC";"Indian Super League";2022;"Right";57;26;41;37;51;68;"mid";"";2e+05
"4779";247851;"Bruno Guimarães";79;84;23;182;78;"Olympique Lyonnais";"French Ligue 1";2024;"Right";68;63;78;78;73;75;"mid";"";24500000
"4780";251410;"Gregore";72;73;27;181;78;"Inter Miami CF";"USA Major League Soccer";2022;"Right";76;55;64;68;72;82;"mid";"";2400000
"4781";252807;"S. Dikmen";65;66;27;179;75;"İttifak Holding Konyaspor";"Turkish Süper Lig";2023;"Right";66;43;57;60;64;64;"mid";"";725000
"4782";197402;"Anselmo";73;73;32;183;89;"Al Nassr";"Saudi Abdul L. Jameel League";2024;"Right";73;68;68;73;71;82;"mid";"";2400000
"4783";248251;"H. Sharma";55;63;23;173;65;"Hyderabad FC";"Indian Super League";2023;"Right";73;44;51;58;52;60;"mid";"";275000
"4784";230255;"Edval Anton";74;74;29;183;71;"Fortaleza";"Campeonato Brasileiro Série A";2024;"Left";70;56;71;72;72;69;"mid";"";3600000
"4785";260214;"T. Suzuki";63;68;24;168;64;"Tokushima Vortis";"Japanese J. League Division 1";2022;"Right";74;63;60;65;58;57;"mid";"";675000
"4786";230434;"Pimentiscinho";72;72;21;178;75;"Juventude";"Campeonato Brasileiro Série A";2024;"Left";65;55;69;67;73;68;"mid";"";2500000
"4787";183581;"J. Molina";73;73;33;186;77;"Club Deportivo Guadalajara";"Mexican Liga MX";2021;"Right";63;58;66;65;70;84;"mid";"";1500000
"4788";168621;"Zeca";76;76;32;182;67;"F.C. København";"Danish Superliga";2023;"Right";75;61;69;71;73;77;"mid";"";5e+06
"4789";251974;"H. Mbock";65;75;21;186;82;"Stade Brestois 29";"French Ligue 1";2024;"Right";63;58;61;68;60;66;"mid";"";1600000
"4790";212622;"J. Kimmich";89;90;26;177;75;"FC Bayern München";"German 1. Bundesliga";2025;"Right";70;73;86;84;83;79;"mid";"#Crosser";1,08e+08
"4791";208135;"A. Doucouré";79;79;28;184;76;"Everton";"English Premier League";2023;"Right";70;76;72;76;77;81;"mid";"#Engine";17500000
"4792";209324;"S. Stanton";59;60;27;180;68;"Dundalk FC";"Rep. Ireland Airtricity League";2021;"Left";68;57;61;62;48;52;"mid";"";250000
"4793";243631;"M. Camara";75;80;23;178;69;"AS Saint-Étienne";"French Ligue 1";2024;"Right";63;57;67;71;73;72;"mid";"";8e+06
"4794";186351;"L. Fer";75;75;31;188;78;"Aytemiz Alanyaspor";"Turkish Süper Lig";2023;"Right";64;66;72;70;70;81;"mid";"";3900000
"4795";199665;"J. Cools";69;69;30;189;75;"KAS Eupen";"Belgian Jupiler Pro League";2022;"Right";52;56;64;60;70;73;"mid";"";1200000
"4796";226273;"S. Davis";69;69;28;183;75;"New York Red Bulls";"USA Major League Soccer";2021;"Right";70;57;69;69;67;77;"mid";"";1400000
"4797";210868;"José Mari";72;72;33;180;69;"Cádiz CF";"Spain Primera Division";2022;"Right";65;60;67;66;68;73;"mid";"";1200000
"4798";243582;"S. Griffin";56;63;21;174;64;"Waterford FC";"Rep. Ireland Airtricity League";2021;"Right";56;57;54;58;53;60;"mid";"";3e+05
"4799";228151;"J. Cullen";72;75;25;175;70;"RSC Anderlecht";"Belgian Jupiler Pro League";2023;"Right";69;55;71;71;68;67;"mid";"";2800000
"4800";256149;"H. Martínez";67;78;21;170;68;"Club Libertad";"Paraguayan Primera División";2021;"Right";67;41;61;67;64;56;"mid";"";2200000
"4801";232338;"Han Hee Hoon";63;63;30;183;78;"GwangJu FC";"Korean K League 1";2021;"Right";53;23;35;42;64;75;"mid";"";4e+05
"4802";203615;"T. Kainz";67;68;28;174;68;"TSV Egger Glas Hartberg";"Austrian Football Bundesliga";2024;"Right";61;58;66;62;65;68;"mid";"";975000
"4803";199042;"C. Aránguiz";80;80;32;171;68;"Bayer 04 Leverkusen";"German 1. Bundesliga";2023;"Right";65;71;80;77;76;72;"mid";"";1,4e+07
"4804";210367;"J. Tillson";64;64;28;183;70;"Ross County FC";"Scottish Premiership";2022;"Right";54;45;56;60;61;74;"mid";"";525000
"4805";196432;"E. Pérez";80;80;35;178;77;"River Plate";"Argentina Primera División";2023;"Right";68;66;77;77;77;78;"mid";"";6e+06
"4806";241927;"J. Méndez";69;76;24;177;69;"Club Atlético Talleres";"Argentina Primera División";2022;"Right";70;62;67;71;67;70;"mid";"";2600000
"4807";198426;"G. Castellani";70;70;33;183;75;"Unión La Calera";"Chilian Campeonato Nacional";2021;"Right";65;66;73;72;60;76;"mid";"";1e+06
"4808";261485;"A. Cardozo";62;63;26;179;75;"AC Mineros de Guayana";"Venezuelan Primera División";2025;"Right";64;53;56;58;53;59;"mid";"";475000
"4809";242240;"L. D'Arrigo";64;76;19;176;71;"Adelaide United";"Australian Hyundai A-League";2023;"Right";71;46;61;62;61;61;"mid";"";1300000
"4810";236733;"A. Al Najai";60;62;26;175;67;"Al Hazem";"Saudi Abdul L. Jameel League";2023;"Right";54;47;54;60;59;58;"mid";"";275000
"4811";190761;"T. Arslan";73;73;30;180;77;"Udinese Calcio";"Italian Serie A";2022;"Right";65;68;73;76;69;67;"mid";"";2500000
"4812";177390;"H. Medunjanin";67;67;36;188;76;"FC Cincinnati";"USA Major League Soccer";2021;"Left";44;68;72;69;60;62;"mid";"";2e+05
"4813";237819;"N. Domínguez";75;83;23;179;73;"Bologna";"Italian Serie A";2024;"Right";75;66;70;75;71;77;"mid";"#Engine";12500000
"4814";199294;"D. Meza Colli";63;63;32;179;71;"Campionii FC Arges";"Romanian Liga I";2022;"Right";67;48;58;57;58;67;"mid";"";325000
"4815";256942;"E. Martel";66;84;19;187;81;"FK Austria Wien";"Austrian Football Bundesliga";2022;"Right";66;46;58;59;66;71;"mid";"";2100000
"4816";239807;"D. Frattesi";69;81;21;184;74;"U.S. Sassuolo Calcio";"Italian Serie A";2025;"Right";74;68;68;72;61;66;"mid";"";3400000
"4817";155887;"M. Bradley";72;72;33;188;79;"Toronto FC";"USA Major League Soccer";2021;"Right";47;60;72;69;67;73;"mid";"";1200000
"4818";206413;"T. Stepanenko";79;79;31;181;80;"Shakhtar Donetsk";"Ukrainian Premier League";2022;"Left";65;63;71;69;79;79;"mid";"";12500000
"4819";238357;"A. Majrashi";60;67;25;173;65;"Damac FC";"Saudi Abdul L. Jameel League";2022;"Right";55;34;51;57;58;63;"mid";"";450000
"4820";155671;"Ł. Trałka";68;68;37;186;77;"Warta Poznań";"Polish T-Mobile Ekstraklasa";2022;"Right";42;57;64;58;67;77;"mid";"";240000
"4821";213725;"L. Phiri";70;74;26;173;63;"Çaykur Rizespor";"Turkish Süper Lig";2024;"Right";78;53;66;71;69;68;"mid";"";2e+06
"4822";225853;"R. Raveloson";69;73;24;182;73;"LA Galaxy";"USA Major League Soccer";2023;"Right";73;62;66;70;67;71;"mid";"";2e+06
"4823";238965;"O. Kiomourtzoglou";68;73;23;188;75;"Heracles Almelo";"Holland Eredivisie";2023;"Right";59;48;55;60;67;78;"mid";"";1700000
"4824";259901;"J. Humanante";64;70;25;176;84;"Guayaquil City FC";"Ecuadorian Serie A";2024;"Right";58;34;51;52;64;66;"mid";"";825000
"4825";228336;"F. Grillitsch";78;81;25;187;77;"TSG Hoffenheim";"German 1. Bundesliga";2022;"Right";69;60;77;78;72;66;"mid";"";18500000
"4826";223566;"W. Dammers";68;71;26;185;68;"FC Groningen";"Holland Eredivisie";2023;"Right";62;59;51;61;68;73;"mid";"";1400000
"4827";232376;"T. Aoki";67;67;31;179;77;"FC Tokyo";"Japanese J. League Division 1";2022;"Right";71;55;63;63;65;73;"mid";"";725000
"4828";240358;"S. Lusiusz";63;70;21;180;69;"Cracovia";"Polish T-Mobile Ekstraklasa";2024;"Right";65;49;56;61;59;68;"mid";"";925000
"4829";239617;"A. Cervantes";71;80;23;181;68;"Santos Laguna";"Mexican Liga MX";2022;"Right";59;49;65;64;67;72;"mid";"";3900000
"4830";183346;"F. Frei";72;72;32;183;80;"FC Basel 1893";"Swiss Super League";2022;"Right";57;70;71;69;69;74;"mid";"";1600000
"4831";256001;"N. Molina";66;67;28;177;75;"Barcelona Sporting Club";"Ecuadorian Serie A";2023;"Right";66;43;56;57;64;66;"mid";"";825000
"4832";256118;"Y. Keitel";65;76;21;186;85;"Sport-Club Freiburg";"German 1. Bundesliga";2024;"Right";65;48;62;62;62;66;"mid";"";1500000
"4833";246946;"I. Coulibaly";69;80;20;183;68;"K Beerschot VA";"Belgian Jupiler Pro League";2023;"Right";80;65;63;71;63;67;"mid";"";3e+06
"4834";214009;"G. Cuéllar";77;78;28;177;75;"Al Hilal";"Saudi Abdul L. Jameel League";2023;"Right";71;51;67;68;75;81;"mid";"";1e+07
"4835";211706;"Pere Pons";75;75;28;177;70;"Deportivo Alavés";"Spain Primera Division";2022;"Right";62;62;72;74;69;70;"mid";"";5500000
"4836";229752;"D. Sow";77;80;24;184;77;"Eintracht Frankfurt";"German 1. Bundesliga";2024;"Right";79;64;77;76;75;79;"mid";"";14500000
"4837";234365;"K. Krygård";62;71;21;179;77;"FK Haugesund";"Norwegian Eliteserien";2022;"Right";63;53;58;63;58;69;"mid";"";9e+05
"4838";255194;"H. Calderón";63;64;27;173;68;"Aragua Fútbol Club";"Venezuelan Primera División";2022;"Right";60;56;59;61;50;60;"mid";"";550000
"4839";247091;"A. Colorado";66;77;22;182;71;"Deportivo Cali";"Colombian Liga Postobón";2024;"Right";70;43;56;63;62;73;"mid";"";1800000
"4840";201505;"David López";77;77;31;183;81;"RCD Espanyol de Barcelona";"Spain Primera Division";2023;"Right";56;58;66;65;78;76;"mid";"";7e+06
"4841";215995;"E. Méndez";70;70;32;186;82;"Arsenal de Sarandí";"Argentina Primera División";2021;"Right";52;50;60;63;70;83;"mid";"#Strength";1100000
"4842";223962;"R. Kongolo";69;75;23;187;78;"SC Heerenveen";"Holland Eredivisie";2022;"Right";72;55;59;66;66;78;"mid";"";2e+06
"4843";224796;"J. Rodríguez";75;80;25;179;80;"Estudiantes de La Plata";"Argentina Primera División";2023;"Right";59;61;63;67;73;77;"mid";"";7500000
"4844";230258;"Rosberto Dourado";81;81;21;175;70;"Sport Club Corinthians Paulista";"Campeonato Brasileiro Série A";2024;"Right";77;57;74;77;82;68;"mid";"";2,7e+07
"4845";226216;"Bruno Ramires";65;66;27;189;77;"Bengaluru FC";"Indian Super League";2023;"Right";57;49;61;64;63;73;"mid";"";825000
"4846";225614;"I. Akhmetov";72;78;23;173;67;"PFC CSKA Moscow";"Russian Premier League";2022;"Right";75;58;72;76;61;54;"mid";"";3700000
"4847";194873;"E. Bashkirov";68;68;29;175;71;"Zagłębie Lubin";"Polish T-Mobile Ekstraklasa";2022;"Right";72;60;65;64;62;67;"mid";"#Engine";1e+06
"4848";232431;"L. Crepulja";67;67;27;178;69;"Rapid București";"Romanian Liga I";2023;"Left";67;58;60;63;66;73;"mid";"";950000
"4849";223793;"S. Grahovac";69;70;28;182;75;"SK Rapid Wien";"Austrian Football Bundesliga";2022;"Right";63;58;64;63;67;74;"mid";"";1300000
"4850";220826;"L. Vásquez";71;71;29;186;80;"Junior FC";"Colombian Liga Postobón";2021;"Right";28;55;60;60;66;75;"mid";"";1600000
"4851";230346;"Jadsinho Mei";77;77;25;176;72;"Flamengo";"Campeonato Brasileiro Série A";2024;"Right";58;61;65;58;72;79;"mid";"";10500000
"4852";245736;"Ezequiel";66;72;23;167;65;"Sanfrecce Hiroshima";"Japanese J. League Division 1";2022;"Left";92;60;57;72;34;55;"att";"#Speedster";1400000
"4853";255526;"T. Kaneko";67;72;23;178;68;"Hokkaido Consadole Sapporo";"Japanese J. League Division 1";2022;"Left";65;67;65;69;54;62;"att";"";1500000
"4854";231969;"R. Malinovskyi";81;81;28;181;79;"Atalanta";"Italian Serie A";2023;"Left";74;80;83;81;64;79;"att";"#Distance Shooter, #FK Specialist";26500000
"4855";219932;"A. Sanabria";74;79;25;181;73;"Torino F.C.";"Italian Serie A";2025;"Right";73;72;70;75;32;62;"att";"";6500000
"4856";236791;"A. Barák";78;81;26;190;86;"Hellas Verona";"Italian Serie A";2024;"Left";66;76;77;78;62;72;"att";"";18500000
"4857";245341;"C. Bassett";69;79;19;180;67;"Colorado Rapids";"USA Major League Soccer";2022;"Right";66;60;66;69;58;65;"att";"";3e+06
"4858";237452;"S. Yajima";67;68;27;171;67;"Gamba Osaka";"Japanese J. League Division 1";2022;"Right";69;59;64;67;55;65;"att";"";1200000
"4859";214971;"F. Pizzini";74;74;27;178;78;"Defensa y Justicia";"Argentina Primera División";2023;"Right";78;69;72;78;40;65;"att";"";4500000
"4860";224146;"Jesús Imaz";71;71;30;179;70;"Jagiellonia Białystok";"Polish T-Mobile Ekstraklasa";2022;"Right";82;74;66;72;31;67;"att";"";1800000
"4861";200610;"K. Volland";83;83;28;179;85;"AS Monaco";"French Ligue 1";2024;"Left";73;85;79;80;42;86;"att";"#Engine, #Strength, #Clinical Finisher, #Complete Forward";3,7e+07
"4862";184890;"C. Chávez";69;69;35;169;65;"Club Deportivo Jorge Wilstermann";"Liga de Fútbol Profesional Boliviano";2021;"Right";73;66;67;72;44;60;"att";"";575000
"4863";224394;"Fábio Martins";77;77;27;180;72;"SC Braga";"Portuguese Liga ZON SAGRES";2022;"Right";77;74;72;82;46;67;"att";"";1,1e+07
"4864";207905;"M. Mak";64;64;29;176;68;"PGE FKS Stal Mielec";"Polish T-Mobile Ekstraklasa";2022;"Right";83;61;59;66;44;56;"att";"#Acrobat";575000
"4865";207904;"M. Mak";64;64;29;174;63;"Górnik Łęczna";"Polish T-Mobile Ekstraklasa";2022;"Right";84;62;59;64;27;48;"att";"";575000
"4866";233299;"Felipe Vizeu";71;75;24;184;82;"Yokohama FC";"Japanese J. League Division 1";2022;"Left";72;71;55;68;29;69;"att";"";2700000
"4867";258121;"A. Amoo";65;80;19;163;68;"Hammarby IF";"Swedish Allsvenskan";2024;"Left";79;58;59;75;22;60;"att";"#Acrobat";1700000
"4868";237540;"P. Förster";72;73;26;188;82;"VfB Stuttgart";"German 1. Bundesliga";2023;"Left";69;65;70;71;59;77;"att";"#Engine";2800000
"4869";220847;"M. Maertens";69;71;26;182;77;"Oud-Heverlee Leuven";"Belgian Jupiler Pro League";2025;"Right";75;67;66;68;63;67;"att";"";1700000
"4870";205360;"K. Roofe";74;74;28;178;65;"Rangers FC";"Scottish Premiership";2024;"Right";79;75;67;73;50;63;"att";"";4300000
"4871";204682;"Rafael Lopes";67;67;29;180;77;"Legia Warszawa";"Polish T-Mobile Ekstraklasa";2022;"Right";60;66;54;65;32;77;"att";"";1e+06
"4872";222467;"Ivi López";71;72;27;174;70;"Raków Częstochowa";"Polish T-Mobile Ekstraklasa";2024;"Right";79;71;68;74;39;66;"att";"";2200000
"4873";207722;"Cristiano";72;72;34;183;83;"Kashiwa Reysol";"Japanese J. League Division 1";2022;"Right";77;71;69;69;51;80;"att";"#Strength";1100000
"4874";198817;"R. Amalfitano";70;70;31;173;68;"Al Faisaly";"Saudi Abdul L. Jameel League";2022;"Right";53;59;70;72;66;64;"att";"";1300000
"4875";222163;"R. Pich";68;68;32;173;68;"Śląsk Wrocław";"Polish T-Mobile Ekstraklasa";2022;"Right";81;67;63;69;28;51;"att";"";975000
"4876";190919;"F. Montero";72;72;33;175;74;"Seattle Sounders FC";"USA Major League Soccer";2021;"Right";64;74;70;74;43;63;"att";"";1500000
"4877";247378;"Y. Machida";66;66;31;166;55;"Oita Trinita";"Japanese J. League Division 1";2022;"Right";90;58;63;67;40;47;"att";"#Speedster, #Acrobat";725000
"4878";176635;"M. Özil";79;79;32;180;71;"Fenerbahçe SK";"Turkish Süper Lig";2024;"Left";62;68;85;79;24;48;"att";"#Playmaker ";1,4e+07
"4879";213338;"J. Ring";67;67;29;182;74;"Kalmar FF";"Swedish Allsvenskan";2021;"Left";71;64;66;70;47;67;"att";"";1e+06
"4880";258128;"V. Larralde";70;79;20;170;63;"Arsenal de Sarandí";"Argentina Primera División";2022;"Right";71;60;70;71;60;51;"mid";"";3500000
"4881";235944;"Brais Méndez";76;82;24;187;76;"RC Celta de Vigo";"Spain Primera Division";2024;"Left";71;74;76;74;50;63;"mid";"";1,2e+07
"4882";245840;"K. Onose";69;69;28;176;65;"Gamba Osaka";"Japanese J. League Division 1";2023;"Right";70;66;66;68;55;66;"mid";"";1400000
"4883";224428;"J. Otero";73;74;26;182;70;"Santos Laguna";"Mexican Liga MX";2023;"Right";91;74;65;74;31;71;"mid";"#Speedster";3600000
"4884";257162;"Fabiano Souza";66;79;21;170;64;"SC Braga";"Portuguese Liga ZON SAGRES";2024;"Right";80;34;46;60;61;65;"mid";"";2e+06
"4885";246407;"C. Áñez";65;66;25;174;65;"Club Deportivo Jorge Wilstermann";"Liga de Fútbol Profesional Boliviano";2021;"Right";76;30;50;53;63;51;"mid";"";775000
"4886";247503;"B. Sekulić";66;66;29;188;73;"Chicago Fire Football Club";"USA Major League Soccer";2021;"Right";66;32;58;61;64;69;"mid";"";750000
"4887";219953;"Embarba";80;80;29;173;68;"RCD Espanyol de Barcelona";"Spain Primera Division";2024;"Right";83;77;78;79;55;72;"mid";"";20500000
"4888";260273;"G. Peredo";63;71;21;176;72;"Club Deportivo Guabirá";"Liga de Fútbol Profesional Boliviano";2021;"Right";67;64;52;62;44;59;"mid";"";1100000
"4889";199412;"Sebá";72;72;29;182;73;"Al Shabab";"Saudi Abdul L. Jameel League";2022;"Left";86;71;66;71;49;76;"mid";"";2300000
"4890";234153;"Carlos Soler";81;88;24;180;76;"Valencia CF";"Spain Primera Division";2023;"Right";78;77;82;79;71;71;"mid";"";51500000
"4891";210513;"J. Quintero";79;79;28;169;65;"Shenzhen FC";"Chinese Super League";2023;"Left";73;76;81;83;39;51;"mid";"";17500000
"4892";207641;"B. Carrasco";67;67;30;172;71;"Club Deportivo Palestino";"Chilian Campeonato Nacional";2022;"Right";89;62;62;68;42;62;"mid";"";975000
"4893";210324;"J. Hofmann";79;79;28;176;73;"Borussia Mönchengladbach";"German 1. Bundesliga";2023;"Right";75;72;80;79;57;66;"mid";"";17500000
"4894";246920;"D. Collander";60;69;19;178;70;"Örebro SK";"Swedish Allsvenskan";2023;"Right";72;47;54;62;57;67;"mid";"";525000
"4895";237700;"T. Kehinde";68;74;23;178;75;"Randers FC";"Danish Superliga";2023;"Right";86;56;61;70;37;63;"mid";"";1900000
"4896";232787;"Mateus";71;71;26;167;69;"Nagoya Grampus";"Japanese J. League Division 1";2022;"Left";82;69;66;74;52;70;"mid";"";2e+06
"4897";259833;"J. Lora";68;78;20;176;72;"Club Sporting Cristal";"Peruvian Primera División";2023;"Right";73;37;63;66;64;62;"mid";"";2500000
"4898";263169;"F. Stevanović";64;82;18;177;71;"SC Heerenveen";"Holland Eredivisie";2026;"Right";75;62;59;68;35;53;"mid";"";1500000
"4899";231571;"J. Lucumí";71;72;26;178;75;"América de Cali";"Colombian Liga Postobón";2021;"Right";74;67;66;74;24;62;"mid";"";2200000
"4900";204344;"Elber";70;70;29;170;70;"Yokohama F. Marinos";"Japanese J. League Division 1";2024;"Right";85;64;64;73;25;51;"mid";"";1600000
"4901";248178;"B. Singh";60;61;26;172;65;"Mumbai City FC";"Indian Super League";2025;"Left";82;50;52;58;25;54;"mid";"";3e+05
"4902";264465;"Luvannor";69;69;31;182;77;"Al Taawoun";"Saudi Abdul L. Jameel League";2022;"Left";72;73;65;70;35;64;"mid";"";1200000
"4903";260050;"Y. Chacón";62;80;18;166;57;"Deportivo Táchira FC";"Venezuelan Primera División";2025;"Right";76;51;57;62;27;41;"mid";"";1e+06
"4904";258917;"Francisco Teixeira";63;72;23;177;73;"Belenenses SAD";"Portuguese Liga ZON SAGRES";2025;"Left";68;53;61;67;45;53;"mid";"";1100000
"4905";250855;"S. Jørgensen";60;71;21;178;68;"Silkeborg IF";"Danish Superliga";2025;"Left";72;56;54;62;24;53;"mid";"";550000
"4906";232498;"Isi";76;76;26;169;71;"Rayo Vallecano";"Spain Primera Division";2023;"Left";86;74;73;77;39;65;"mid";"";8e+06
"4907";203280;"V. Germain";73;73;31;181;75;"Montpellier Hérault SC";"French Ligue 1";2023;"Right";68;74;70;73;39;66;"mid";"";2600000
"4908";251633;"M. Skóraś";65;78;21;172;64;"Lech Poznań";"Polish T-Mobile Ekstraklasa";2023;"Right";82;51;59;65;36;64;"mid";"";1800000
"4909";241026;"T. Chancalay";75;84;22;179;74;"Racing Club";"Argentina Primera División";2021;"Right";81;74;73;76;40;60;"mid";"";12500000
"4910";242648;"A. Roldan";65;68;24;178;70;"Seattle Sounders FC";"USA Major League Soccer";2021;"Right";68;55;61;66;62;67;"mid";"";975000
"4911";232963;"T. Kanamori";64;64;27;171;74;"Avispa Fukuoka";"Japanese J. League Division 1";2022;"Right";92;57;52;67;30;71;"mid";"#Speedster, #Acrobat";625000
"4912";223053;"Á. Mena";78;78;33;168;71;"Club León";"Mexican Liga MX";2021;"Left";81;74;72;82;45;49;"mid";"#Acrobat";9e+06
"4913";263893;"A. Sâyoud";73;73;30;171;69;"Al Tai";"Saudi Abdul L. Jameel League";2023;"Left";73;69;74;74;32;59;"mid";"";2900000
"4914";241689;"R. Massimo";67;78;20;181;77;"VfB Stuttgart";"German 1. Bundesliga";2023;"Right";87;59;56;70;53;59;"mid";"";2200000
"4915";236903;"T. Pasher";65;65;27;175;72;"Houston Dynamo";"USA Major League Soccer";2021;"Left";68;61;60;65;50;67;"mid";"";750000
"4916";241958;"J. Hernández";63;70;24;170;71;"La Equidad";"Colombian Liga Postobón";2024;"Left";72;41;55;59;57;65;"mid";"";925000
"4917";252970;"Junior Quitirna";56;69;21;170;64;"Waterford FC";"Rep. Ireland Airtricity League";2021;"Right";63;48;53;60;41;41;"mid";"";350000
"4918";195272;"M. Faraoni";77;77;29;180;71;"Hellas Verona";"Italian Serie A";2024;"Right";74;71;73;74;70;76;"mid";"";9500000
"4919";255948;"M. Byrne";52;64;20;178;74;"Sligo Rovers";"Rep. Ireland Airtricity League";2021;"Right";62;38;54;52;37;51;"mid";"";190000
"4920";190589;"S. Hierländer";70;70;30;180;73;"SK Sturm Graz";"Austrian Football Bundesliga";2023;"Right";68;65;68;70;65;72;"mid";"";1500000
"4921";173221;"A. Candreva";79;79;34;180;70;"U.C. Sampdoria";"Italian Serie A";2024;"Right";72;78;79;80;61;62;"mid";"";8e+06
"4922";189217;"P. Pawlett";63;63;30;178;68;"Dundee United";"Scottish Premiership";2023;"Right";82;60;63;66;55;67;"mid";"";450000
"4923";243716;"S. van der Water";70;73;24;184;74;"Orlando City Soccer Club";"USA Major League Soccer";2023;"Left";81;69;61;71;41;65;"mid";"";2200000
"4924";263562;"H. Ghacha";67;70;25;170;67;"Antalyaspor";"Turkish Süper Lig";2023;"Left";67;61;66;70;31;52;"mid";"";1300000
"4925";232884;"S. Doi";70;70;29;172;63;"Kashima Antlers";"Japanese J. League Division 1";2023;"Right";72;68;67;72;44;59;"mid";"";1600000
"4926";260031;"W. Bogado";58;65;22;176;73;"Club River Plate Asunción";"Paraguayan Primera División";2021;"Left";64;48;56;61;25;45;"mid";"";425000
"4927";244486;"M. Eskihellaç";67;71;24;175;72;"Yeni Malatyaspor";"Turkish Süper Lig";2024;"Right";85;58;62;69;27;51;"mid";"";1500000
"4928";173434;"P. Barrera";70;70;34;178;72;"Gallos Blancos de Querétaro";"Mexican Liga MX";2026;"Right";74;65;69;70;44;66;"mid";"";750000
